customer_id,tenure_months,avg_monthly_transactions,avg_transaction_amount_usd,days_since_last_transaction,support_tickets_last_90d,avg_satisfaction_score,used_promo_code,referred_by_friend,country,device,churned
505701,14,0.87,229.76,13,2,6.9,1,0,Mexico,iOS,0
505606,9,4.57,147.39,1,2,5.4,0,0,Mexico,iOS,0
500434,16,2.88,327.87,32,0,,1,1,Republica Dominicana,iOS,1
501565,21,0.56,66.23,6,1,4.0,0,0,Mexico,Android,1
503681,3,0.3,183.41,25,0,,1,0,Panama,Android,1
504729,17,3.4,355.49,24,0,,0,0,Chile,Android,0
501718,15,2.8,86.51,51,0,,1,1,Argentina,Android,0
503668,22,9.8,495.86,44,1,6.6,0,0,Mexico,Android,1
500480,19,4.74,261.94,10,2,5.3,1,0,Chile,Android,0
500149,13,1.56,372.18,37,0,,1,0,Mexico,Android,0
501600,4,1.22,306.56,112,0,,0,0,Colombia,iOS,0
503954,18,2.23,103.48,10,0,,1,0,Espana,Android,0
500273,23,0.26,426.34,22,0,,0,0,Panama,Android,0
504570,5,5.73,551.2,50,0,,0,0,Argentina,iOS,0
501716,10,0.55,721.97,12,0,,0,0,Mexico,Android,1
502123,16,2.8,257.2,20,1,6.7,0,0,Colombia,iOS,0
502910,18,2.26,76.68,36,2,8.5,1,0,Mexico,iOS,0
502996,9,4.48,839.92,108,0,,0,0,Colombia,Android,1
504079,16,0.59,99.26,34,0,,0,0,Espana,Android,0
505090,7,0.73,331.61,18,1,10.0,0,0,Mexico,Android,0
505310,12,1.83,165.26,7,0,,0,0,Peru,Android,0
501152,17,0.45,89.03,11,0,,0,0,Mexico,Android,0
505568,8,1.85,213.31,16,0,,0,0,Panama,iOS,0
501969,12,1.64,250.46,11,1,4.6,0,1,Espana,iOS,0
505256,4,2.31,422.72,52,0,,0,0,Mexico,Android,0
501330,7,2.72,162.23,10,0,,0,0,Argentina,Android,0
501958,2,3.29,291.95,4,1,9.4,1,0,Colombia,Android,1
505807,10,0.96,161.62,13,0,,1,0,Mexico,Android,0
503637,11,5.09,207.89,17,0,,0,1,Mexico,iOS,0
502838,13,1.36,348.66,39,2,4.6,0,0,Argentina,iOS,0
505760,2,1.38,304.51,29,1,6.9,0,0,Argentina,Android,0
505445,4,0.89,159.58,33,0,,0,1,Mexico,iOS,0
504506,9,1.41,409.06,48,0,,0,0,Espana,Android,1
500139,24,0.2,160.38,31,0,,0,0,Chile,Android,0
504402,7,1.41,179.51,27,0,,1,0,Espana,Android,0
500395,8,5.84,375.17,67,0,,0,0,Espana,Android,0
500188,11,1.73,348.29,14,0,,1,0,Republica Dominicana,Android,0
503911,10,2.49,67.58,64,2,6.2,0,0,Mexico,iOS,0
500724,6,4.17,133.66,3,3,6.7,0,1,Mexico,iOS,0
501370,5,3.22,720.26,27,0,,0,0,Panama,Android,0
500668,6,2.08,303.47,26,1,5.0,0,0,Argentina,Android,1
503786,3,6.33,118.54,26,1,8.3,1,1,Republica Dominicana,iOS,0
500643,38,2.22,166.69,12,0,,1,1,Mexico,Android,0
505249,10,0.86,253.95,29,0,,0,0,Chile,iOS,0
504889,4,4.35,405.94,25,3,8.2,0,1,Espana,Android,0
502200,26,1.15,315.28,15,0,,0,0,Espana,iOS,0
504645,1,1.81,205.56,14,0,,1,1,Mexico,Android,0
503251,8,1.14,100.15,17,1,9.5,0,0,Espana,iOS,0
503717,17,2.03,179.02,27,0,,0,0,Panama,iOS,1
503499,11,1.92,156.9,10,2,5.5,1,0,Chile,Android,1
503137,10,1.38,172.52,26,2,9.7,1,0,Peru,Android,0
503241,3,0.29,193.25,6,0,,0,0,Peru,Android,0
505853,7,0.85,531.49,98,3,7.1,1,0,Colombia,Android,1
504626,24,1.14,127.64,38,0,,0,0,Peru,iOS,0
500502,25,3.7,328.73,4,1,8.7,0,0,Colombia,iOS,0
503953,17,3.28,40.03,94,1,9.2,0,0,Colombia,Android,0
505860,22,1.36,688.38,19,0,,0,1,Colombia,Android,0
502652,27,1.65,398.69,13,0,,0,0,Peru,Android,1
500905,15,2.18,484.27,17,0,,1,1,Peru,Android,0
504789,31,10.57,362.83,115,1,5.2,1,0,Mexico,iOS,0
501618,11,2.15,222.42,26,1,6.1,0,0,Espana,Android,0
505556,20,8.26,264.12,41,1,8.8,0,0,Panama,iOS,0
504487,10,1.24,199.76,19,0,,0,1,Chile,Android,0
500957,17,0.49,286.58,30,2,7.3,0,1,Mexico,Android,0
504082,9,7.25,218.85,50,1,7.8,0,1,Argentina,Android,0
505125,10,5.24,231.51,8,1,3.4,0,0,Colombia,Android,0
502581,27,2.66,475.16,22,0,,0,1,Argentina,Android,0
505771,11,3.51,391.35,50,0,,0,0,Espana,iOS,1
501353,26,1.53,82.6,79,1,7.4,0,1,Colombia,Android,0
505632,16,1.45,326.18,15,0,,1,0,Argentina,iOS,0
502950,12,2.14,233.33,12,0,,1,1,Espana,Android,0
504451,15,2.13,227.33,47,1,6.2,0,0,Panama,Android,0
500771,28,2.34,472.7,58,0,,0,0,Espana,Android,1
503600,10,0.72,482.28,58,2,8.3,0,0,Mexico,iOS,1
504821,6,1.93,229.85,56,1,7.9,1,1,Colombia,Android,0
505991,23,0.89,261.26,17,0,,0,0,Espana,Android,0
505223,12,2.34,141.22,45,3,5.8,1,0,Peru,Android,1
501305,13,3.68,262.92,19,0,,1,0,Chile,iOS,0
503674,9,5.55,626.62,40,0,,1,0,Mexico,Android,0
501181,13,1.78,317.75,22,1,7.0,1,1,Chile,Android,1
503283,28,1.27,121.02,51,0,,1,0,Espana,Android,1
503544,11,0.37,63.49,20,2,5.6,1,0,Republica Dominicana,iOS,1
501829,60,4.89,285.56,18,3,5.9,0,0,Espana,Android,0
505040,18,7.24,301.19,93,1,5.3,0,0,Chile,Android,1
505754,7,3.53,356.29,13,0,,1,0,Espana,Android,0
504579,5,1.13,367.87,72,0,,0,0,Panama,iOS,1
502108,6,1.09,181.57,22,1,6.0,1,0,Peru,Android,1
500617,10,1.82,431.91,20,2,8.5,0,0,Peru,iOS,0
501998,2,0.65,415.89,16,0,,0,0,Mexico,Android,1
505600,7,2.31,149.9,3,0,,0,0,Republica Dominicana,Android,1
503327,19,1.91,114.71,53,1,5.9,1,0,Argentina,Android,0
500618,2,6.83,56.49,18,0,,0,0,Colombia,iOS,0
503913,15,2.28,564.03,83,2,9.1,0,0,Mexico,iOS,1
501133,4,2.96,746.79,10,0,,0,0,Espana,Android,0
500848,41,2.74,475.84,51,0,,1,0,Espana,iOS,0
501321,15,1.66,181.4,4,1,2.3,0,1,Chile,Android,0
500793,15,0.3,460.48,14,1,8.7,1,0,Chile,Android,0
500100,6,3.22,155.42,30,0,,0,0,Espana,Android,0
505118,7,3.85,303.97,16,0,,1,0,Espana,Android,0
501020,24,3.61,284.26,29,0,,1,1,Argentina,Android,0
501397,3,7.24,504.8,49,0,,1,1,Peru,Android,0
500277,19,4.49,624.57,49,0,,0,1,Espana,Android,1
504977,20,0.58,405.46,55,0,,0,0,Espana,Android,0
501384,20,2.11,537.07,42,0,,0,0,Republica Dominicana,iOS,0
504129,9,10.27,262.11,67,0,,0,0,Panama,Android,0
505105,36,2.45,302.39,19,1,5.9,0,0,Espana,iOS,0
502365,8,1.73,180.61,93,0,,1,1,Espana,Android,1
502534,21,0.89,150.33,6,0,,1,1,Chile,iOS,0
504708,33,1.71,265.04,59,2,10.0,0,0,Chile,Android,1
503086,17,2.49,683.68,105,1,6.1,0,0,Argentina,iOS,1
500175,18,1.4,374.0,49,1,5.6,0,0,Peru,Android,0
504408,5,3.42,138.51,106,0,,0,0,Argentina,Android,1
500046,13,1.68,143.35,1,0,,0,1,Espana,iOS,0
500261,26,1.77,106.3,44,0,,0,0,Espana,Android,1
502719,23,4.93,41.25,24,1,6.2,1,0,Chile,iOS,1
501750,7,9.15,347.42,25,0,,0,1,Colombia,iOS,0
500800,17,5.22,292.85,25,0,,1,0,Chile,Android,0
504880,23,2.8,314.65,9,0,,0,0,Chile,iOS,0
500781,6,1.86,402.93,33,1,9.8,1,1,Chile,Android,0
500237,16,5.72,92.43,33,0,,0,0,Colombia,iOS,0
504934,33,3.49,427.09,65,0,,1,0,Peru,iOS,0
503053,8,2.39,263.69,27,0,,0,0,Colombia,Android,0
505647,4,1.3,181.27,53,0,,1,1,Espana,iOS,0
505235,18,4.05,409.19,49,0,,0,0,Argentina,Android,0
504665,3,2.4,249.16,3,1,6.8,0,0,Chile,Android,1
503789,8,0.33,194.42,44,1,6.8,1,0,Chile,Android,0
503134,12,2.54,116.24,20,2,4.9,0,0,Espana,Android,0
502241,21,2.59,364.81,29,1,6.1,0,0,Mexico,iOS,0
505440,21,2.85,187.47,27,0,,0,1,Chile,Android,0
502298,14,1.22,359.07,63,1,4.8,1,0,Chile,iOS,0
504143,4,3.86,834.15,13,2,8.2,1,0,Peru,Android,0
503873,6,2.82,169.01,69,1,9.5,0,0,Espana,Android,0
503851,30,3.12,98.35,30,0,,0,0,Argentina,Android,0
505827,14,4.23,212.82,30,0,,0,0,Republica Dominicana,Android,0
502046,11,1.55,440.86,44,0,,1,0,Chile,iOS,0
504957,8,0.81,428.69,4,2,4.5,1,0,Peru,Android,0
500011,20,0.33,607.9,11,0,,0,0,Espana,iOS,0
504208,32,2.37,692.14,3,0,,1,0,Chile,Android,0
504815,23,3.5,376.81,24,0,,0,0,Mexico,iOS,0
505035,18,0.68,269.93,25,0,,0,0,Republica Dominicana,Android,0
501009,16,1.09,98.65,16,0,,1,0,Peru,Android,0
501673,16,3.11,331.42,57,1,6.5,1,0,Chile,iOS,1
500184,18,5.01,330.35,14,1,7.3,0,0,Republica Dominicana,Android,0
503474,16,5.4,95.43,15,0,,0,0,Colombia,iOS,0
502651,19,3.15,511.88,23,1,4.5,0,1,Argentina,Android,0
503234,18,2.59,395.84,16,1,7.1,1,0,Chile,Android,0
505928,8,3.98,411.64,28,0,,1,0,Colombia,Android,0
505714,7,0.86,243.43,11,2,5.5,1,0,Republica Dominicana,iOS,1
501784,16,3.43,233.13,17,1,6.7,0,1,Espana,iOS,0
505225,3,12.18,940.42,32,2,4.0,1,0,Colombia,iOS,0
502148,18,3.15,359.0,11,1,7.5,1,1,Colombia,Android,0
504343,6,3.32,27.01,7,0,,0,0,Espana,Android,0
505236,16,2.37,266.9,43,2,5.3,0,0,Colombia,Android,1
500531,16,3.3,347.21,50,2,7.6,0,0,Mexico,Android,0
502101,4,5.71,313.22,6,0,,1,0,Mexico,Android,0
500616,16,1.25,278.23,37,0,,0,0,Argentina,iOS,0
502388,4,1.33,195.05,50,0,,1,0,Espana,Android,0
502478,25,4.36,192.16,12,1,7.3,0,0,Mexico,iOS,0
504989,23,0.55,351.37,15,0,,1,0,Mexico,Android,0
505920,3,1.81,169.89,20,3,5.5,1,0,Colombia,iOS,1
505055,6,1.15,306.37,51,0,,0,0,Espana,Android,1
503329,53,1.4,358.78,11,1,9.1,0,1,Panama,Android,0
505497,9,1.31,26.7,12,1,7.1,0,0,Republica Dominicana,Android,0
504016,11,1.49,176.56,1,0,,1,1,Espana,Android,0
505314,7,0.66,536.2,47,0,,1,0,Argentina,iOS,1
505366,56,1.27,419.51,29,1,3.9,0,1,Colombia,Android,0
500444,12,3.25,165.08,12,0,,1,1,Espana,iOS,0
501833,26,7.63,393.57,40,1,4.9,0,0,Panama,Android,0
501261,13,1.09,275.96,22,0,,1,0,Peru,iOS,0
503179,14,3.94,424.99,31,1,3.9,0,0,Peru,iOS,0
501722,10,8.44,396.32,34,1,7.9,1,0,Mexico,Android,0
505390,12,3.01,651.1,99,1,8.7,0,0,Republica Dominicana,Android,0
502051,23,1.5,393.48,49,1,8.8,0,1,Republica Dominicana,iOS,0
505425,25,1.12,146.93,32,0,,1,1,Colombia,Android,0
503501,27,0.87,83.24,26,1,5.8,0,0,Panama,iOS,0
504723,8,4.26,425.67,99,0,,1,0,Mexico,Android,0
504848,9,2.18,366.43,64,1,9.5,0,0,Republica Dominicana,Android,0
504685,16,0.52,268.71,81,0,,0,1,Espana,Android,1
500544,8,1.71,452.64,36,0,,0,0,Chile,iOS,0
501282,17,1.11,218.96,10,0,,0,0,Chile,iOS,0
504007,13,5.54,242.47,45,0,,0,0,Espana,Android,0
505817,1,3.43,245.1,39,0,,1,0,Espana,iOS,0
504146,11,1.08,124.56,82,1,6.5,1,1,Colombia,Android,1
502648,10,3.14,287.22,28,1,6.0,0,0,Espana,iOS,0
505564,12,2.18,263.95,44,0,,1,1,Peru,Android,0
502295,28,1.65,278.78,25,0,,0,0,Peru,iOS,0
501773,8,1.57,422.0,48,2,4.0,1,1,Republica Dominicana,Android,0
504900,28,1.62,110.11,10,2,7.3,0,0,Espana,Android,0
502549,34,5.5,248.87,19,1,10.0,1,1,Peru,iOS,0
502155,28,5.07,540.56,59,1,8.3,0,0,Panama,Android,0
501767,6,5.44,219.45,34,1,8.1,0,1,Panama,iOS,0
503101,20,0.28,304.27,12,1,8.3,1,0,Colombia,Android,0
501175,29,1.45,398.13,13,1,8.2,0,0,Argentina,Android,0
501149,21,3.76,85.28,23,0,,0,0,Espana,Android,0
505599,27,0.7,466.48,53,0,,0,1,Peru,Android,1
505876,13,7.48,311.34,9,1,5.3,0,1,Mexico,iOS,0
500723,17,2.71,101.75,24,1,6.7,1,0,Argentina,iOS,0
504681,24,0.38,395.85,40,0,,0,1,Mexico,Android,0
504108,4,0.46,141.53,78,0,,0,0,Mexico,iOS,1
502717,8,3.16,190.63,16,0,,0,0,Espana,Android,0
505757,24,1.15,29.57,22,2,3.3,0,0,Peru,iOS,1
503207,10,1.0,467.37,41,0,,0,1,Colombia,Android,0
503006,30,0.93,183.44,31,1,6.7,1,0,Espana,Android,0
501771,4,2.64,125.83,13,0,,0,0,Panama,iOS,0
505723,13,3.29,144.89,63,0,,1,1,Mexico,iOS,0
505958,20,2.06,173.84,33,1,7.3,1,0,Republica Dominicana,iOS,0
500148,14,1.75,349.39,39,0,,1,0,Colombia,Android,0
504492,4,0.97,166.39,46,0,,0,0,Espana,Android,0
502408,19,4.08,175.67,114,0,,1,1,Espana,iOS,1
502763,11,1.43,221.67,51,2,9.7,0,0,Argentina,Android,0
500699,10,5.98,147.17,19,1,5.9,1,1,Mexico,iOS,0
502402,9,0.84,354.34,22,0,,0,0,Colombia,Android,0
500889,20,5.59,540.63,19,0,,0,0,Panama,Android,0
501083,22,1.55,661.59,15,2,9.4,0,1,Espana,Android,0
500242,12,2.59,184.83,19,0,,0,0,Mexico,Android,0
500922,5,0.93,459.7,26,0,,0,0,Panama,Android,0
503289,42,1.71,348.45,14,1,7.6,0,0,Espana,iOS,0
500455,25,1.31,109.87,73,0,,0,0,Argentina,Android,0
502267,5,1.44,172.42,33,0,,0,0,Colombia,Android,0
503107,30,3.08,537.7,133,0,,0,0,Espana,Android,1
504804,13,4.08,315.94,137,2,5.3,1,0,Colombia,Android,1
505038,9,2.66,244.7,16,1,9.1,1,0,Argentina,Android,0
502324,11,2.06,65.99,4,0,,0,0,Mexico,Android,0
500573,11,3.82,421.49,56,2,6.0,0,0,Panama,iOS,0
500821,11,2.64,208.58,1,2,7.4,0,0,Chile,Android,0
505580,12,1.49,247.39,19,1,7.0,0,0,Argentina,Android,0
501335,12,1.05,422.32,54,0,,0,0,Colombia,Android,1
505164,5,2.64,221.45,31,0,,0,0,Mexico,Android,1
502312,18,2.91,295.53,12,1,6.2,1,0,Argentina,iOS,0
501439,26,3.91,236.54,20,1,5.4,0,1,Colombia,Android,0
501182,11,3.09,252.43,17,1,5.5,0,0,Espana,Android,0
502973,27,0.55,348.87,17,0,,0,0,Argentina,iOS,0
503312,28,2.47,194.0,143,0,,0,0,Mexico,Android,1
502248,2,3.7,152.18,50,0,,1,0,Argentina,Android,0
505250,4,7.1,286.79,75,0,,0,0,Espana,iOS,1
501891,2,4.12,101.8,11,3,8.1,1,1,Peru,iOS,0
505010,53,1.85,104.12,28,1,7.5,0,0,Espana,Android,0
502240,1,4.52,307.31,50,0,,0,0,Mexico,iOS,0
504224,25,0.33,341.25,29,1,10.0,0,0,Espana,Android,0
502271,10,0.96,498.54,15,1,6.7,1,0,Colombia,Android,0
505343,19,1.85,750.4,71,1,6.0,0,1,Argentina,Android,0
500657,6,2.78,237.53,128,0,,1,0,Peru,iOS,0
505977,13,9.35,713.07,17,1,10.0,0,0,Republica Dominicana,Android,0
502354,22,3.49,490.71,1,0,,0,0,Mexico,Android,0
501211,35,1.63,574.34,97,0,,1,0,Mexico,iOS,0
502646,9,1.32,374.57,26,0,,0,0,Colombia,Android,0
503270,20,1.83,307.19,11,0,,1,1,Republica Dominicana,iOS,0
504213,10,0.82,193.86,164,1,7.1,0,1,Panama,Android,1
505037,17,0.64,195.84,8,1,8.4,0,1,Mexico,iOS,0
503482,21,7.84,288.0,20,0,,0,0,Peru,Android,0
503890,11,1.71,796.86,58,1,6.8,0,0,Republica Dominicana,Android,0
501015,24,4.64,131.8,6,0,,1,0,Espana,iOS,0
503076,5,2.41,124.59,11,0,,0,0,Espana,Android,0
504820,6,3.4,296.43,10,1,7.9,1,0,Mexico,Android,0
504214,13,3.88,382.79,10,0,,0,0,Espana,iOS,0
501068,32,3.41,304.18,39,1,3.9,0,0,Panama,iOS,0
505160,43,0.32,61.52,20,1,8.0,1,0,Espana,Android,0
502206,16,3.69,68.81,31,0,,0,0,Espana,iOS,0
501903,3,3.3,649.78,14,0,,1,0,Colombia,Android,0
505603,5,4.57,451.69,33,3,10.0,0,0,Mexico,iOS,0
501835,5,4.31,193.27,55,2,4.2,1,0,Mexico,Android,0
502376,20,3.12,1074.61,30,2,7.2,0,0,Espana,iOS,0
505925,26,1.21,517.47,43,1,3.3,0,0,Colombia,iOS,0
500879,21,1.53,214.47,101,0,,0,1,Peru,iOS,0
500300,5,2.57,49.38,18,0,,0,1,Chile,iOS,0
500962,16,5.27,319.23,49,0,,0,0,Espana,Android,0
504740,28,0.97,110.23,7,0,,0,1,Peru,Android,0
505916,14,3.09,265.76,230,0,,0,0,Espana,Android,1
502656,4,8.16,162.2,7,1,5.2,0,1,Argentina,Android,1
501406,11,4.22,621.65,15,1,5.6,1,0,Colombia,iOS,0
501011,3,3.77,113.2,21,1,6.6,0,0,Chile,Android,0
500256,1,1.09,283.22,60,0,,1,1,Panama,Android,0
501805,1,1.36,134.46,43,2,3.8,0,1,Colombia,iOS,0
501920,16,0.68,274.95,12,1,7.2,0,0,Mexico,Android,0
500506,9,5.27,260.63,6,2,9.4,1,1,Mexico,Android,0
503271,18,2.13,917.64,29,0,,1,0,Colombia,iOS,0
505465,11,2.85,135.54,11,0,,1,0,Colombia,Android,0
503118,17,0.99,119.15,47,0,,0,1,Colombia,Android,1
503306,17,7.07,145.1,30,1,5.5,1,0,Chile,Android,1
505796,19,5.84,313.16,48,1,7.8,0,0,Peru,Android,0
502017,30,4.0,208.58,42,0,,0,1,Chile,iOS,0
504679,12,2.58,167.85,18,1,7.1,0,0,Espana,iOS,0
505861,29,1.79,200.79,3,2,7.8,0,0,Chile,iOS,0
500609,31,1.41,251.44,18,0,,1,1,Argentina,Android,0
502692,26,6.09,369.05,28,0,,0,0,Espana,iOS,0
502772,4,3.71,258.29,19,0,,0,0,Argentina,Android,0
502616,13,5.83,115.34,89,1,5.9,0,0,Republica Dominicana,Android,1
501104,13,0.52,43.85,24,1,5.4,1,0,Argentina,Android,0
501791,22,2.99,191.51,1,2,8.1,1,1,Mexico,Android,0
502000,21,4.52,272.79,50,1,9.8,1,0,Mexico,iOS,0
500881,13,3.11,105.77,23,1,7.0,1,0,Panama,iOS,0
505013,7,4.31,113.01,16,1,6.5,0,0,Espana,Android,0
502075,29,0.86,160.78,68,0,,1,1,Panama,Android,0
502933,11,1.8,713.3,6,1,6.7,0,1,Argentina,Android,0
500504,35,1.31,77.99,18,0,,0,0,Peru,Android,0
502953,17,4.65,340.39,66,0,,0,1,Republica Dominicana,iOS,0
500782,40,1.37,125.1,97,0,,0,0,Mexico,Android,1
505825,13,0.29,377.57,30,0,,1,0,Peru,Android,0
501780,3,4.33,209.29,7,1,6.3,0,0,Peru,Android,0
501873,12,4.91,113.67,42,0,,0,0,Mexico,iOS,0
505592,21,1.83,101.1,8,1,5.6,1,0,Colombia,iOS,1
503121,18,5.31,160.67,49,0,,0,0,Panama,iOS,0
502217,13,4.57,207.17,29,1,8.2,0,0,Espana,iOS,0
503199,20,0.65,291.17,44,1,9.3,0,0,Espana,Android,0
504994,8,3.43,576.15,8,1,5.8,0,0,Peru,Android,0
504940,18,1.91,219.85,85,2,8.7,0,0,Argentina,Android,1
502908,11,2.86,500.42,37,0,,0,0,Panama,iOS,0
501522,3,1.11,105.81,25,0,,1,0,Republica Dominicana,Android,0
505208,10,1.74,209.4,33,1,2.5,1,0,Mexico,Android,0
502637,17,1.01,282.3,22,0,,1,0,Colombia,Android,1
500801,14,3.52,29.66,64,2,6.5,0,0,Argentina,Android,0
502822,5,0.51,308.52,7,0,,0,0,Peru,Android,0
500738,12,1.15,22.03,43,2,8.8,0,0,Republica Dominicana,iOS,0
500136,2,9.69,198.59,47,0,,1,0,Mexico,Android,0
502559,20,1.31,873.07,11,0,,0,0,Argentina,Android,0
501042,7,2.45,322.75,141,2,8.9,0,0,Peru,Android,0
503621,10,2.02,121.23,19,0,,0,0,Panama,iOS,0
505976,20,2.71,149.83,25,2,8.2,0,0,Mexico,iOS,0
501348,5,5.41,160.37,4,0,,1,0,Mexico,iOS,0
502103,49,0.83,45.38,26,0,,1,0,Mexico,Android,1
500900,30,4.95,332.65,88,0,,1,0,Colombia,Android,0
501720,11,5.32,295.29,22,0,,0,0,Chile,Android,0
504276,19,0.59,42.53,27,0,,1,0,Argentina,Android,0
503517,5,3.79,117.18,32,0,,0,0,Panama,iOS,0
502672,20,3.89,596.39,22,1,6.2,0,0,Espana,Android,0
501815,14,2.25,368.23,25,0,,1,0,Chile,Android,0
500743,13,4.3,43.06,8,0,,0,1,Colombia,iOS,0
504956,12,1.88,422.29,41,0,,1,0,Colombia,iOS,0
505870,20,4.44,137.69,3,0,,1,1,Espana,Android,0
500015,11,6.93,380.75,19,1,6.7,1,0,Mexico,iOS,0
500754,20,5.46,320.06,42,1,6.9,0,0,Espana,iOS,0
503177,16,2.39,239.92,6,1,8.7,1,0,Mexico,iOS,0
503539,8,4.86,146.31,49,0,,0,0,Republica Dominicana,iOS,0
500787,7,3.68,539.39,10,1,9.1,0,1,Espana,iOS,0
505107,16,3.32,181.71,114,1,10.0,0,0,Mexico,Android,0
503881,25,1.68,60.07,38,1,6.5,0,1,Colombia,Android,0
502382,37,4.47,96.49,39,2,4.1,1,0,Chile,Android,0
503998,7,2.21,98.39,9,3,7.4,1,1,Republica Dominicana,Android,0
501462,4,1.65,222.71,36,0,,0,0,Argentina,Android,0
502477,7,1.29,186.67,28,1,8.1,0,0,Peru,Android,0
505768,12,2.31,259.94,1,0,,1,0,Argentina,Android,0
503380,4,5.57,129.34,8,0,,1,1,Colombia,iOS,0
500737,17,0.59,272.43,33,0,,1,0,Argentina,Android,0
502171,15,0.63,164.59,24,0,,0,0,Republica Dominicana,iOS,0
505713,10,1.64,463.73,31,3,7.5,1,0,Argentina,Android,0
501703,4,1.03,205.09,59,0,,0,0,Republica Dominicana,Android,0
501922,28,2.03,186.61,9,2,6.7,1,1,Republica Dominicana,Android,0
504706,10,6.68,557.02,6,0,,0,1,Mexico,Android,0
501108,7,4.23,379.95,43,1,5.4,0,1,Espana,Android,0
502400,6,0.71,220.92,8,0,,1,0,Espana,Android,0
500928,5,4.74,422.79,81,0,,0,1,Espana,Android,0
503237,12,4.19,183.19,104,3,6.6,0,1,Mexico,iOS,0
504620,5,0.72,712.18,25,0,,0,0,Republica Dominicana,iOS,0
500332,16,4.44,253.52,138,0,,1,1,Mexico,Android,0
500733,9,4.89,318.7,19,1,4.4,0,0,Peru,Android,1
501183,29,2.44,298.51,16,1,8.9,1,0,Mexico,iOS,0
501796,24,4.42,195.99,50,0,,0,0,Peru,Android,0
505694,3,1.93,602.61,14,0,,0,0,Peru,iOS,0
505217,15,2.11,706.88,4,2,7.3,0,1,Espana,Android,0
503583,14,3.03,123.06,31,0,,0,0,Mexico,iOS,0
505649,5,5.31,126.14,14,0,,1,1,Colombia,Android,0
504687,22,2.13,473.37,10,1,7.6,1,0,Republica Dominicana,Android,0
505012,11,2.58,146.72,44,0,,1,0,Colombia,iOS,0
500612,25,0.73,223.74,17,0,,0,0,Mexico,Android,1
504861,27,2.33,107.02,23,0,,1,0,Chile,Android,0
505381,30,3.46,61.16,9,0,,0,0,Peru,Android,0
505308,35,1.96,43.9,75,1,5.1,1,1,Argentina,Android,1
502096,18,5.19,288.32,49,2,7.4,1,0,Argentina,Android,0
501683,21,3.48,371.72,27,1,3.3,0,0,Mexico,Android,0
501362,6,4.22,408.07,53,0,,0,0,Mexico,iOS,0
500296,10,1.38,272.09,30,0,,1,0,Panama,Android,1
504404,13,1.84,283.31,26,0,,0,0,Espana,Android,0
500367,8,2.07,241.56,14,0,,1,1,Mexico,Android,0
501754,16,2.78,388.37,18,1,8.5,0,0,Republica Dominicana,Android,0
501549,9,0.74,443.15,59,0,,0,1,Colombia,iOS,0
504784,4,4.8,137.93,20,1,5.9,0,1,Mexico,Android,0
500684,12,0.38,378.88,39,0,,0,0,Panama,iOS,0
503084,7,1.5,242.21,10,1,5.7,1,1,Espana,Android,0
505512,17,1.86,524.84,11,1,4.0,1,0,Argentina,Android,1
502448,14,0.71,285.36,47,0,,0,0,Colombia,iOS,0
501664,17,1.15,142.37,18,1,2.4,0,0,Colombia,Android,0
502045,15,2.08,228.24,25,2,5.1,0,0,Colombia,iOS,0
502919,15,2.46,188.59,41,0,,0,0,Mexico,Android,0
504783,15,2.61,83.86,26,0,,0,1,Mexico,Android,0
504177,20,2.4,183.7,13,0,,0,0,Mexico,Android,0
505986,22,3.46,169.24,16,0,,0,0,Colombia,Android,0
504458,5,1.91,348.98,36,1,5.8,0,0,Mexico,Android,0
500763,23,0.44,115.66,29,0,,1,1,Chile,Android,0
502733,18,1.63,586.81,53,1,4.9,0,1,Peru,iOS,1
500169,11,2.99,52.97,51,1,6.7,0,1,Espana,iOS,0
502940,8,0.35,140.66,2,1,7.3,0,0,Mexico,Android,0
501730,10,4.24,291.6,31,0,,1,1,Republica Dominicana,Android,1
503386,5,1.4,139.27,10,1,6.5,0,0,Mexico,iOS,0
501909,30,0.24,1137.67,38,0,,0,1,Peru,iOS,0
504345,14,4.17,395.15,58,0,,0,1,Argentina,iOS,0
504718,8,0.76,309.12,60,1,9.4,0,0,Argentina,Android,0
501605,3,0.54,141.05,68,2,8.5,0,0,Republica Dominicana,Android,1
502061,5,1.44,434.5,23,0,,0,0,Mexico,iOS,0
501987,22,3.42,192.87,20,2,7.8,1,0,Chile,iOS,0
503939,11,1.29,519.43,19,0,,0,1,Argentina,Android,0
505607,18,0.48,445.78,27,0,,0,0,Espana,iOS,0
500309,18,0.86,275.7,11,1,2.9,0,1,Chile,Android,0
500180,16,2.89,98.7,10,2,7.8,0,1,Espana,iOS,0
502081,22,1.06,452.36,31,2,6.5,1,0,Panama,iOS,0
500288,20,2.23,434.97,12,0,,0,1,Argentina,Android,0
504724,8,0.45,360.53,27,0,,0,0,Chile,Android,0
502867,23,4.95,347.29,9,0,,1,0,Espana,iOS,0
500808,25,1.27,56.21,22,1,7.0,0,1,Espana,iOS,0
503782,13,3.14,134.85,6,0,,0,0,Espana,Android,0
503684,25,3.31,81.61,55,0,,0,0,Mexico,Android,0
503404,23,5.56,74.62,9,1,6.8,1,0,Chile,iOS,0
504080,2,0.63,574.89,108,0,,1,0,Mexico,Android,1
500282,14,6.84,322.32,19,1,7.0,1,0,Mexico,iOS,0
